측정일시,측정소명,이산화질소농도,오존농도,일산화탄소농도,아황산가스,미세먼지,초미세먼지
20151211,강서구,0.031,0.012,0.7,0.006,39,21
20151211,공항로,0.032,0.007,0.6,0.005,51,23
20151211,관악구,0.032,0.013,0.7,0.004,40,26
20151211,광진구,0.024,0.017,0.5,0.005,35,25
20151211,구로구,0.025,0.013,0.6,0.006,33,20
20151211,금천구,0.034,0.014,0.6,0.004,42,27
20151211,길동,0.038,0.01,0.6,0.005,44,24
20151211,내부순환,0.035,0.01,0.7,0.006,36,19
20151211,노원구,0.018,0.022,0.5,0.007,28,20
20151211,도봉구,0.025,0.024,0.5,0.006,28,19
20151211,동대문구,0.036,0.012,0.8,0.007,32,19
20151211,동작구,0.033,0.016,0.6,0.005,29,20
20151211,동작대로,0.058,0.007,0.8,0.009,52,29
20151211,마포구,0.021,0.017,0.6,0.005,35,27
20151211,서대문구,0.032,0.021,0.6,0.004,28,20
20151211,서울역,0.043,0.008,0.8,0.007,43,24
20151211,서초구,0.026,0.013,0.5,0.005,34,20
20151211,성동구,0.033,0.011,0.8,0.008,35,23
20151211,성북구,0.037,0.011,0.7,0.006,34,19
20151211,송파구,0.024,0.02,0.6,0.005,29,17
20151211,신사동,0.047,0.008,1,0.004,43,22
20151211,신촌,0.044,0.009,0.9,0.005,49,21
20151211,양재대로,0.058,0.005,0.9,0.008,44,20
20151211,양천구,0.033,0.014,0.7,0.004,41,27
20151211,영등포,0.042,0.011,0.5,0.008,41,20
20151211,영등포구,0.024,0.011,0.6,0.005,33,15
20151211,용산구,0.03,0.016,0.7,0.005,30,23
20151211,은평구,0.028,0.019,0.6,0.006,33,20
20151211,종로,0.055,0.006,0.8,0.006,41,20
20151211,종로구,0.032,0.013,0.6,0.007,42,25
20151211,중구,0.045,0.01,0.7,0.006,32,20
20151211,중랑구,0.028,0.018,0.7,0.007,30,17
20151211,청계천,0.041,0.009,1,0.011,36,13
20151211,청량리,0.041,0.01,0.6,0.007,33,27
20151211,태릉,0.056,0.006,1,0.006,46,21
20151210,강남구,0.045,0.003,0.7,0.005,46,27
20151210,강동구,0.047,0.002,0.8,0.005,57,30
20151210,강변북로,0.039,0.004,0.9,0.006,49,25
20151210,강북구,0.051,0.003,1,0.005,25,18
20151210,강서구,0.046,0.001,0.9,0.007,52,28
20151210,공항로,0.051,0.002,1.1,0.006,96,44
20151210,관악구,0.055,0.002,1.2,0.005,56,34
20151210,광진구,0.043,0.003,0.7,0.006,57,37
20151210,구로구,0.039,0.002,1,0.006,46,28
20151210,금천구,0.06,0.002,1.1,0.006,52,35
20151210,길동,0.049,0.002,0.8,0.006,59,36
20151210,내부순환,0.04,0.003,0.9,0.007,50,28
20151210,노원구,0.05,0.003,1.2,0.009,56,37
20151210,도봉구,0.054,0.004,0.7,0.005,38,24
20151210,동대문구,0.054,0.002,1,0.007,45,24
20151210,동작구,0.063,0.002,1,0.006,49,31
20151210,동작대로,0.072,0.002,1.1,0.009,70,42
20151210,마포구,0.037,0.003,0.8,0.005,50,37
20151210,서대문구,0.053,0.007,0.6,0.004,33,23
20151210,서울역,0.056,0.003,0.9,0.006,46,27
20151210,서초구,0.043,0.003,0.8,0.006,52,26
20151210,성동구,0.038,0.003,0.9,0.008,51,28
20151210,성북구,0.056,0.003,1.1,0.007,38,21
20151210,송파구,0.047,0.003,1,0.006,52,30
20151210,신사동,0.059,0.002,1.4,0.005,53,28
20151210,신촌,0.056,0.003,1.1,0.007,59,27
20151210,양재대로,0.09,0.002,1.3,0.009,62,30
20151210,양천구,0.052,0.002,1,0.005,59,38
20151210,영등포,0.061,0.001,0.8,0.008,77,36
20151210,영등포구,0.034,0.003,1,0.005,49,12
20151210,용산구,0.051,0.002,0.8,0.005,42,31
20151210,은평구,0.033,0.013,0.6,0.006,36,22
20151210,종로,0.062,0.002,0.9,0.006,52,31
20151210,종로구,0.048,0.001,0.8,0.006,48,32
20151210,중구,0.058,0.002,1,0.006,39,22
20151210,중랑구,0.054,0.001,1,0.009,49,27
20151210,청계천,0.054,0.002,1.2,0.011,48,18
20151210,청량리,0.057,0.002,0.9,0.008,46,38
20151210,태릉,0.062,0.002,1.3,0.006,57,35
20151209,강남구,0.058,0.003,0.8,0.006,67,40
20151209,강동구,0.055,0.003,0.9,0.005,70,34
20151209,강변북로,0.054,0.003,1.1,0.006,75,36
20151209,강북구,0.063,0.003,1.3,0.006,38,27
20151209,강서구,0.067,0.002,1.2,0.007,82,39
20151209,공항로,0.065,0.002,1.3,0.007,142,55
20151209,관악구,0.076,0.002,1.5,0.006,78,47
20151209,광진구,0.053,0.004,0.8,0.006,,
20151209,구로구,0.055,0.002,1.3,0.007,75,37
20151209,금천구,0.073,0.004,1.2,0.006,62,44
20151209,길동,0.061,0.003,0.9,0.007,75,35
20151209,내부순환,0.043,0.003,1,0.008,71,39
20151209,노원구,0.064,0.004,1.3,0.01,69,48
20151209,도봉구,0.069,0.004,0.4,0.007,66,35
20151209,동대문구,0.071,0.003,1.3,0.008,76,39
20151209,동작구,0.088,0.003,1.4,0.006,69,42
20151209,동작대로,0.091,0.002,1.5,0.01,104,60
20151209,마포구,0.05,0.003,1.1,0.007,70,50
20151209,서대문구,0.078,0.003,0.6,0.005,50,33
20151209,서울역,0.072,0.003,1.2,0.008,77,44
20151209,서초구,0.059,0.003,1,0.007,74,35
20151209,성동구,0.052,0.003,1.1,,78,36
20151209,성북구,0.072,0.004,1.4,0.009,68,35
20151209,송파구,0.063,0.004,1.2,0.007,74,38
20151209,신사동,0.067,0.002,1.5,0.005,71,42
20151209,신촌,0.072,0.003,1.2,0.007,84,41
20151209,양재대로,0.116,0.002,1.7,0.01,95,42
20151209,양천구,0.076,0.003,1.4,0.005,90,58
20151209,영등포,0.082,0.002,1,0.01,111,55
20151209,영등포구,0.045,0.004,1.1,0.006,74,22
20151209,용산구,0.066,0.003,1,0.006,66,49
20151209,은평구,0.048,0.009,0.7,0.006,58,31
20151209,종로,0.081,0.002,1.3,0.007,80,42
20151209,종로구,0.063,0.002,1,0.01,,
20151209,중구,0.074,0.003,1.2,0.007,65,33
20151209,중랑구,0.066,0.003,1.1,0.008,69,39
20151209,청계천,0.069,0.003,1.5,0.013,75,28
20151209,청량리,0.071,0.002,1.2,0.009,70,59
20151209,태릉,0.073,0.003,1.4,0.007,89,46
20151208,강남구,0.066,0.004,1,0.006,69,36
20151208,강동구,0.068,0.003,1.1,0.006,73,35
20151208,강변북로,0.061,0.003,1.2,0.007,77,35
20151208,강북구,0.066,0.003,1.2,0.005,42,29
20151208,강서구,0.058,0.003,0.9,0.007,81,35
20151208,공항로,0.056,0.002,1.1,0.006,124,47
20151208,관악구,0.072,0.003,1.3,0.006,66,40
20151208,광진구,0.066,0.004,1.1,0.007,58,36
20151208,구로구,0.052,0.002,1.1,0.007,63,33
20151208,금천구,0.068,0.004,1,0.007,62,44
20151208,길동,0.076,0.003,1,0.008,80,36
20151208,내부순환,0.044,0.004,1.1,0.008,68,38
20151208,노원구,0.062,0.003,1.1,0.009,62,42
20151208,도봉구,0.067,0.003,0.6,0.006,62,34
20151208,동대문구,0.074,0.003,1.2,0.008,68,36
20151208,동작구,0.071,0.004,0.9,0.006,52,30
20151208,동작대로,0.087,0.003,1.3,0.011,90,49
20151208,마포구,0.051,0.003,1.1,0.006,57,40
20151208,서대문구,0.092,0,0.9,0.005,56,35
20151208,서울역,0.073,0.003,1.2,0.008,73,38
20151208,서초구,0.058,0.003,0.9,0.007,68,29
20151208,성동구,0.054,0.003,1.1,,71,33
20151208,성북구,0.069,0.004,1.2,0.009,58,33
20151208,송파구,0.07,0.004,1.3,0.008,80,40
20151208,신사동,0.069,0.002,1.5,0.006,70,35
20151208,신촌,0.087,0.003,1.4,0.008,,
20151208,양재대로,0.112,0.003,1.5,0.011,87,38
20151208,양천구,0.068,0.003,1.1,0.005,74,47
20151208,영등포,0.079,0.002,0.9,0.009,84,39
20151208,영등포구,0.042,0.003,1.1,0.006,69,32
20151208,용산구,0.064,0.004,0.9,0.005,54,40
20151208,은평구,0.049,0.008,0.8,0.006,60,31
20151208,종로,0.068,0.003,1,0.005,60,28
20151208,종로구,0.064,0.002,1,0.007,50,30
20151208,중구,0.073,0.003,1.1,0.007,58,29
20151208,중랑구,0.07,0.002,1.2,0.007,69,39
20151208,청계천,0.069,0.003,1.5,0.011,63,23
20151208,청량리,0.076,0.003,1.3,0.01,60,51
20151208,태릉,0.074,0.003,1.4,0.006,79,40
20151207,강남구,0.048,0.004,0.7,0.004,50,27
20151207,강동구,0.047,0.003,0.8,0.004,56,28
20151207,강변북로,0.047,0.003,0.9,0.006,59,27
20151207,강북구,0.046,0.004,0.8,0.004,46,33
20151207,강서구,0.044,0.003,0.8,0.006,64,28
20151207,공항로,0.046,0.002,0.9,0.005,93,33
20151207,관악구,0.059,0.003,1.1,0.005,59,35
20151207,광진구,0.046,0.004,0.7,0.005,46,27
20151207,구로구,0.043,0.002,0.9,0.007,59,31
20151207,금천구,0.065,0.003,1.1,0.006,60,40
20151207,길동,0.056,0.003,0.8,0.006,56,27
20151207,내부순환,0.034,0.005,0.8,0.007,50,28
20151207,노원구,0.049,0.003,0.9,0.007,47,31
20151207,도봉구,0.048,0.007,0.6,0.004,44,24
20151207,동대문구,0.05,0.004,0.9,0.006,48,26
20151207,동작구,0.065,0.003,0.9,0.005,49,27
20151207,동작대로,0.075,0.002,1.1,0.01,78,41
20151207,마포구,0.04,0.003,0.9,0.005,48,35
20151207,서대문구,0.07,0.001,0.7,0.005,46,27
20151207,서울역,0.058,0.003,0.9,0.006,59,30
20151207,서초구,0.046,0.003,0.7,0.006,57,25
20151207,성동구,0.041,0.003,0.8,,54,25
20151207,성북구,0.05,0.004,0.8,0.006,43,22
20151207,송파구,0.05,0.004,0.9,0.006,58,29
20151207,신사동,0.051,0.003,1.2,0.005,55,29
20151207,신촌,0.069,0.003,1.1,0.005,69,30
20151207,양재대로,0.102,0.003,1.4,0.009,76,31
20151207,양천구,0.05,0.004,0.9,0.004,62,37
20151207,영등포,0.066,0.002,0.7,0.008,68,32
20151207,영등포구,0.034,0.003,0.9,0.006,59,29
20151207,용산구,0.052,0.003,0.7,0.005,44,32
20151207,은평구,0.041,0.006,0.7,0.006,48,25
20151207,종로,0.053,0.004,0.7,0.004,52,23
20151207,종로구,0.046,0.004,0.7,0.005,46,27
20151207,중구,0.054,0.004,0.9,0.006,46,23
20151207,중랑구,0.049,0.004,0.8,0.005,47,26
20151207,청계천,0.054,0.003,1,0.01,49,17
20151207,청량리,0.056,0.003,0.9,0.007,49,39
20151207,태릉,0.057,0.003,1,0.005,61,32
20151206,강남구,0.038,0.012,0.5,0.005,36,19
20151206,강동구,0.035,0.009,0.6,0.005,41,20
20151206,강변북로,0.035,0.01,0.7,0.006,41,18
20151206,강북구,0.036,0.012,0.7,0.005,34,23
20151206,강서구,0.03,0.01,0.6,0.006,40,17
20151206,공항로,0.035,0.006,0.7,0.005,57,20
20151206,관악구,0.041,0.009,0.8,0.005,39,22
20151206,광진구,0.033,0.012,0.5,0.005,34,20
20151206,구로구,0.03,0.01,0.6,0.006,33,17
20151206,금천구,0.039,0.011,0.7,0.005,31,21
20151206,길동,0.047,0.006,0.6,0.006,53,21
20151206,내부순환,0.026,0.009,0.7,0.007,40,21
20151206,노원구,0.03,0.014,0.7,0.007,32,19
20151206,도봉구,0.035,0.015,0.5,0.005,34,18
20151206,동대문구,0.039,0.01,0.7,0.006,35,19
20151206,동작구,0.044,0.011,0.6,0.005,26,14
20151206,동작대로,0.061,0.006,0.8,0.009,53,26
20151206,마포구,0.024,0.012,0.5,0.006,31,22
20151206,서대문구,0.042,0.011,0.6,0.005,29,18
20151206,서울역,0.043,0.01,0.7,0.008,43,21
20151206,서초구,0.034,0.009,0.5,0.006,37,16
20151206,성동구,0.031,0.011,0.6,0.005,36,17
20151206,성북구,0.036,0.012,0.7,0.006,31,17
20151206,송파구,0.036,0.012,0.7,0.007,45,22
20151206,신사동,0.039,0.008,0.8,0.005,36,17
20151206,신촌,0.05,0.009,0.7,0.006,47,20
20151206,양재대로,0.074,0.007,1,0.009,48,20
20151206,양천구,0.034,0.013,0.6,0.004,37,20
20151206,영등포,0.047,0.009,0.5,0.008,43,19
20151206,영등포구,0.026,0.008,0.6,0.006,39,19
20151206,용산구,0.035,0.011,0.6,0.005,30,21
20151206,은평구,0.027,0.018,0.5,0.006,31,16
20151206,종로,0.034,0.012,0.5,0.004,34,17
20151206,종로구,0.034,0.011,0.5,0.005,32,19
20151206,중구,0.035,0.013,0.6,0.006,31,15
20151206,중랑구,0.034,0.011,0.6,0.006,35,20
20151206,청계천,0.04,0.01,0.6,0.01,35,11
20151206,청량리,0.044,0.009,0.6,0.007,38,27
20151206,태릉,0.051,0.007,0.9,0.006,48,22
20151205,강남구,0.035,0.015,0.5,0.005,34,16
20151205,강동구,0.037,0.01,0.7,0.005,38,16
20151205,강변북로,0.036,0.01,0.7,0.006,41,16
20151205,강북구,0.03,0.018,0.6,0.004,29,16
20151205,강서구,0.03,0.013,0.6,0.006,38,15
20151205,공항로,0.037,0.007,0.7,0.005,55,18
20151205,관악구,0.038,0.012,0.7,0.005,41,21
20151205,광진구,0.031,0.015,0.6,0.006,31,15
20151205,구로구,0.028,0.013,0.7,0.007,37,17
20151205,금천구,0.034,0.014,0.6,0.005,34,19
20151205,길동,0.047,0.008,0.6,0.006,39,18
20151205,내부순환,0.026,0.015,0.6,0.007,37,16
20151205,노원구,0.026,0.017,0.6,0.007,29,15
20151205,도봉구,0.025,0.025,0.4,0.004,32,14
20151205,동대문구,0.035,0.014,0.7,0.006,35,16
20151205,동작구,0.039,0.015,0.6,0.005,27,14
20151205,동작대로,0.057,0.007,0.8,0.009,53,25
20151205,마포구,0.026,0.014,0.6,0.006,31,20
20151205,서대문구,0.044,0.013,0.6,0.005,30,15
20151205,서울역,0.046,0.01,0.7,0.006,48,18
20151205,서초구,0.031,0.012,0.5,0.006,38,14
20151205,성동구,0.029,0.013,0.6,0.004,35,16
20151205,성북구,0.034,0.017,0.9,0.006,34,16
20151205,송파구,0.028,0.018,0.6,0.005,32,14
20151205,신사동,0.039,0.009,0.9,0.005,42,17
20151205,신촌,0.052,0.007,0.9,0.004,54,18
20151205,양재대로,0.068,0.005,1,0.009,52,20
20151205,양천구,0.036,0.013,0.6,0.004,38,20
20151205,영등포,0.053,0.009,0.6,0.008,46,19
20151205,영등포구,0.027,0.009,0.8,0.006,40,18
20151205,용산구,0.037,0.012,0.6,0.005,32,18
20151205,은평구,0.032,0.016,0.6,0.006,33,15
20151205,종로,0.034,0.015,0.5,0.004,37,15
20151205,종로구,0.032,0.015,0.5,0.006,34,17
20151205,중구,0.033,0.015,0.6,0.006,32,14
20151205,중랑구,0.036,0.014,0.8,0.006,33,15
20151205,청계천,0.038,0.012,0.6,0.01,34,10
20151205,청량리,0.048,0.008,0.7,0.008,36,22
20151205,태릉,0.048,0.009,0.8,0.005,42,18
20151204,강남구,0.03,0.013,0.4,0.004,40,15
20151204,강동구,0.028,0.011,0.5,0.004,42,14
20151204,강변북로,0.04,0.009,0.5,0.006,45,15
20151204,강북구,0.021,0.021,0.5,0.003,35,15
20151204,강서구,0.026,0.012,0.5,0.005,44,15
20151204,공항로,0.031,0.008,0.6,0.005,51,16
20151204,관악구,0.031,0.011,0.5,0.004,41,19
20151204,광진구,0.026,0.014,0.4,0.004,37,14
20151204,구로구,0.026,0.012,0.5,0.005,40,15
20151204,금천구,0.036,0.011,0.6,0.005,41,21
20151204,길동,0.037,0.01,0.4,0.005,42,17
20151204,내부순환,0.019,0.018,0.5,0.006,48,16
20151204,노원구,0.019,0.019,0.5,0.006,33,17
20151204,도봉구,0.019,0.026,0.3,0.004,37,12
20151204,동대문구,0.025,0.014,0.5,0.005,40,14
20151204,동작구,0.033,0.013,0.4,0.004,28,12
20151204,동작대로,0.055,0.008,0.6,0.009,61,25
20151204,마포구,0.021,0.012,0.5,0.005,32,18
20151204,서대문구,0.032,0.013,0.4,0.004,36,13
20151204,서울역,0.041,0.01,0.6,0.005,49,17
20151204,서초구,0.03,0.01,0.4,0.005,44,14
20151204,성동구,0.027,0.013,0.5,0.003,40,14
20151204,성북구,0.027,0.016,0.6,0.005,39,12
20151204,송파구,0.025,0.017,0.4,0.005,38,14
20151204,신사동,0.033,0.009,0.6,0.004,43,14
20151204,신촌,0.045,0.008,0.7,0.008,57,16
20151204,양재대로,0.07,0.007,0.8,0.008,60,19
20151204,양천구,0.03,0.013,0.5,0.003,40,17
20151204,영등포,0.051,0.008,0.5,0.007,51,17
20151204,영등포구,0.023,0.018,0.5,0.005,45,15
20151204,용산구,0.029,0.013,0.4,0.004,34,17
20151204,은평구,0.026,0.018,0.4,0.006,40,14
20151204,종로,0.029,0.014,0.4,0.004,35,15
20151204,종로구,0.027,0.015,0.4,0.004,42,16
20151204,중구,0.029,0.013,0.6,0.005,38,14
20151204,중랑구,0.027,0.015,0.5,0.005,38,13
20151204,청계천,0.035,0.012,0.5,0.009,39,10
20151204,청량리,0.039,0.01,0.6,0.007,42,21
20151204,태릉,0.04,0.01,0.6,0.005,44,16
20151203,강남구,0.02,0.016,0.4,0.004,19,11
20151203,강동구,0.019,0.012,0.4,0.003,21,11
20151203,강변북로,0.032,0.011,0.5,0.005,23,11
20151203,강북구,0.016,0.02,0.4,0.003,19,13
20151203,강서구,0.016,0.015,0.4,0.005,20,12
20151203,공항로,0.022,0.01,0.5,0.004,24,14
20151203,관악구,0.021,0.014,0.5,0.004,27,16
20151203,광진구,0.019,0.016,0.4,0.004,18,13
20151203,구로구,0.018,0.014,0.4,0.005,19,13
20151203,금천구,0.023,0.015,0.4,0.004,20,15
20151203,길동,0.029,0.011,0.4,0.004,24,15
20151203,내부순환,0.015,0.018,0.4,0.006,32,15
20151203,노원구,0.014,0.019,0.4,0.006,20,13
20151203,도봉구,0.012,0.027,0.3,0.006,19,10
20151203,동대문구,0.018,0.015,0.5,0.004,21,11
20151203,동작구,0.021,0.017,0.4,0.004,17,11
20151203,동작대로,0.041,0.01,0.5,0.008,30,20
20151203,마포구,0.013,0.016,0.4,0.004,20,16
20151203,서대문구,0.023,0.014,0.3,0.004,18,12
20151203,서울역,0.029,0.012,0.5,0.004,23,14
20151203,서초구,0.019,0.014,0.3,0.005,20,11
20151203,성동구,0.019,0.016,0.5,0.003,20,11
20151203,성북구,0.018,0.018,0.3,0.005,16,11
20151203,송파구,0.017,0.019,0.4,0.005,18,11
20151203,신사동,0.025,0.012,0.6,0.004,20,12
20151203,신촌,0.034,0.009,0.5,0.005,30,13
20151203,양재대로,0.05,0.008,0.7,0.007,22,13
20151203,양천구,0.021,0.016,0.5,0.003,21,14
20151203,영등포,0.04,0.01,0.4,0.006,25,13
20151203,영등포구,0.016,0.016,0.5,0.004,21,13
20151203,용산구,0.021,0.015,0.4,0.004,19,15
20151203,은평구,0.022,0.019,0.4,0.006,20,12
20151203,종로,0.024,0.015,0.4,0.004,26,14
20151203,종로구,0.02,0.016,0.4,0.004,19,11
20151203,중구,0.021,0.016,0.6,0.005,18,10
20151203,중랑구,0.023,0.015,0.8,0.006,20,13
20151203,청계천,0.024,0.015,0.4,0.009,23,8
20151203,청량리,0.032,0.011,0.6,0.006,25,18
20151203,태릉,0.031,0.011,0.5,0.004,22,11
20151202,강남구,0.038,0.008,0.7,0.005,52,29
20151202,강동구,0.04,0.005,0.8,0.005,56,30
20151202,강변북로,0.052,0.006,1,0.007,56,28
20151202,강북구,0.041,0.011,1,0.005,53,38
20151202,강서구,0.046,0.002,0.8,0.006,49,28
20151202,공항로,0.039,0.005,0.9,0.005,62,29
20151202,관악구,0.04,0.009,0.9,0.005,56,35
20151202,광진구,0.039,0.008,0.8,0.005,45,31
20151202,구로구,0.033,0.008,0.8,0.006,49,28
20151202,금천구,0.037,0.014,0.7,0.005,53,37
20151202,길동,0.045,0.005,0.7,0.005,57,35
20151202,내부순환,0.027,0.012,0.9,0.007,56,30
20151202,노원구,0.04,0.01,0.9,0.007,57,34
20151202,도봉구,0.04,0.015,0.8,0.005,48,27
20151202,동대문구,0.046,0.007,1,0.006,56,30
20151202,동작구,0.044,0.011,0.8,0.005,48,32
20151202,동작대로,0.062,0.006,1,0.009,70,41
20151202,마포구,0.03,0.008,0.8,0.005,52,38
20151202,서대문구,0.05,0.007,0.5,0.005,46,27
20151202,서울역,0.049,0.005,1,0.006,58,32
20151202,서초구,0.035,0.009,0.7,0.006,52,27
20151202,성동구,0.035,0.007,0.9,0.005,56,29
20151202,성북구,0.045,0.008,1.1,0.007,48,26
20151202,송파구,0.037,0.009,0.8,0.006,50,28
20151202,신사동,0.043,0.006,1.1,0.005,55,29
20151202,신촌,0.05,0.004,1.1,0.008,69,27
20151202,양재대로,0.068,0.004,1.2,0.009,60,29
20151202,양천구,0.041,0.009,0.9,0.004,56,36
20151202,영등포,0.06,0.003,0.8,0.008,69,34
20151202,영등포구,0.031,0.022,0.8,0.005,56,28
20151202,용산구,0.044,0.006,0.8,0.005,53,37
20151202,은평구,0.036,0.012,0.6,0.006,52,30
20151202,종로,0.048,0.006,0.9,0.006,62,34
20151202,종로구,0.042,0.006,0.8,0.007,52,30
20151202,중구,0.045,0.007,1.1,0.006,50,28
20151202,중랑구,0.048,0.006,1.7,0.008,55,31
20151202,청계천,0.051,0.006,0.9,0.01,57,22
20151202,청량리,0.051,0.005,1,0.007,56,45
20151202,태릉,0.054,0.005,1.1,0.006,61,32
20151201,강남구,0.045,0.004,0.7,0.005,52,32
20151201,강동구,0.042,0.004,0.8,0.004,59,31
20151201,강변북로,0.052,0.004,0.9,0.006,55,29
20151201,강북구,0.049,0.005,1,0.005,50,38
20151201,강서구,0.055,0.002,1.1,0.006,71,33
20151201,공항로,0.045,0.002,1.2,0.005,113,39
20151201,관악구,0.058,0.003,1.3,0.005,57,37
20151201,광진구,0.043,0.005,0.8,0.005,43,28
20151201,구로구,0.043,0.003,1,0.006,50,32
20151201,금천구,0.055,0.004,1,0.005,49,37
20151201,길동,0.052,0.003,0.8,0.005,54,26
20151201,내부순환,0.034,0.005,0.8,0.007,55,33
20151201,노원구,0.044,0.006,1,0.007,46,32
20151201,도봉구,0.051,0.006,0.8,0.007,48,29
20151201,동대문구,0.056,0.004,1.1,0.007,58,34
20151201,동작구,0.061,0.004,1,0.005,47,31
20151201,동작대로,0.073,0.003,1.2,0.009,75,45
20151201,마포구,0.039,0.004,0.9,0.006,50,39
20151201,서대문구,0.063,0.004,0.6,0.005,40,28
20151201,서울역,0.06,0.004,1,0.006,59,37
20151201,서초구,0.043,0.004,0.7,0.006,53,28
20151201,성동구,0.042,0.004,0.9,0.005,60,31
20151201,성북구,0.054,0.005,1.2,0.008,48,30
20151201,송파구,0.044,0.005,1.6,0.006,55,29
20151201,신사동,0.049,0.003,1.2,0.004,55,31
20151201,신촌,0.056,0.004,1.1,0.005,66,31
20151201,양재대로,0.097,0.003,1.5,0.009,71,35
20151201,양천구,0.061,0.004,1.2,0.004,62,42
20151201,영등포,0.066,0.002,0.9,0.008,70,38
20151201,영등포구,0.039,0.006,0.9,0.005,54,32
20151201,용산구,0.049,0.004,0.8,0.005,49,36
20151201,은평구,0.036,0.01,0.6,0.006,45,25
20151201,종로,0.064,0.003,1,0.005,56,29
20151201,종로구,0.051,0.003,0.9,0.007,54,34
20151201,중구,0.055,0.004,1.1,0.006,51,29
20151201,중랑구,0.046,0.005,1,0.007,52,31
20151201,청계천,0.06,0.003,1.1,0.01,56,22
20151201,청량리,0.058,0.003,1,0.007,56,46
20151201,태릉,0.058,0.003,1.1,0.006,72,37
20151130,강남구,0.037,0.01,0.6,0.005,41,28
20151130,강동구,0.038,0.006,0.7,0.004,44,27
20151130,강변북로,0.05,0.006,0.8,0.006,47,26
20151130,강북구,0.036,0.012,0.8,0.004,39,32
20151130,강서구,0.035,0.008,0.7,0.006,50,30
20151130,공항로,0.039,0.005,1,0.005,75,31
20151130,관악구,0.045,0.006,1,0.006,53,37
20151130,광진구,0.036,0.007,0.7,0.005,35,28
20151130,구로구,0.034,0.008,0.8,0.007,45,31
20151130,금천구,0.042,0.009,0.7,0.006,45,37
20151130,길동,0.045,0.005,0.8,0.005,48,29
20151130,내부순환,0.025,0.011,0.8,0.007,47,28
20151130,노원구,0.032,0.012,0.7,0.007,40,29
20151130,도봉구,0.033,0.018,0.6,0.004,36,23
20151130,동대문구,0.04,0.009,0.8,0.006,42,28
20151130,동작구,0.046,0.009,0.7,0.005,37,30
20151130,동작대로,0.066,0.005,1,0.009,66,43
20151130,마포구,0.027,0.01,0.7,0.006,44,36
20151130,서대문구,0.043,0.009,0.6,0.005,38,28
20151130,서울역,0.045,0.008,0.9,0.006,49,33
20151130,서초구,0.037,0.007,0.6,0.006,52,29
20151130,성동구,0.032,0.009,0.8,0.004,43,27
20151130,성북구,0.04,0.01,0.9,0.006,39,25
20151130,송파구,0.039,0.009,0.8,0.005,40,24
20151130,신사동,0.041,0.006,1,0.005,45,29
20151130,신촌,0.05,0.005,1,0.007,64,30
20151130,양재대로,0.076,0.003,1.2,0.009,59,32
20151130,양천구,0.044,0.012,0.7,0.005,48,35
20151130,영등포,0.055,0.005,0.7,0.008,59,35
20151130,영등포구,0.031,0.009,0.9,0.006,50,30
20151130,용산구,0.04,0.009,0.7,0.005,43,34
20151130,은평구,0.032,0.012,0.6,0.007,42,28
20151130,종로,0.034,0.01,0.6,0.005,46,29
20151130,종로구,0.035,0.01,0.7,0.006,39,28
20151130,중구,0.035,0.012,0.8,0.006,39,26
20151130,중랑구,0.041,0.008,1,0.007,41,26
20151130,청계천,0.044,0.009,0.7,0.01,45,18
20151130,청량리,0.048,0.005,1,0.008,46,42
20151130,태릉,0.051,0.005,1,0.005,47,29
20151129,강남구,0.034,0.004,0.5,0.004,39,29
20151129,강동구,0.031,0.005,0.6,0.003,40,27
20151129,강변북로,0.031,0.006,0.6,0.005,36,25
20151129,강북구,0.035,0.006,0.6,0.003,40,33
20151129,강서구,0.039,0.002,0.7,0.005,41,26
20151129,공항로,0.034,0.002,0.8,0.004,47,28
20151129,관악구,0.04,0.003,0.9,0.004,50,34
20151129,광진구,0.027,0.008,0.5,0.004,32,27
20151129,구로구,0.033,0.003,0.7,0.005,38,30
20151129,금천구,0.039,0.005,0.7,0.004,42,37
20151129,길동,0.04,0.003,0.7,0.005,43,30
20151129,내부순환,0.034,0.005,0.8,0.006,48,31
20151129,노원구,0.034,0.006,0.6,0.006,39,31
20151129,도봉구,0.04,0.006,0.5,0.004,37,24
20151129,동대문구,0.038,0.004,0.7,0.005,41,28
20151129,동작구,0.042,0.005,0.6,0.004,42,32
20151129,동작대로,0.053,0.004,0.8,0.008,56,41
20151129,마포구,0.026,0.005,0.6,0.005,43,35
20151129,서대문구,0.041,0.006,0.5,0.004,33,25
20151129,서울역,0.041,0.004,0.8,0.005,45,34
20151129,서초구,0.032,0.004,0.5,0.005,38,27
20151129,성동구,0.029,0.005,0.7,0.003,39,27
20151129,성북구,0.038,0.006,0.8,0.005,38,27
20151129,송파구,0.036,0.006,0.6,0.004,36,24
20151129,신사동,0.03,0.003,0.9,0.004,41,28
20151129,신촌,0.04,0.004,0.8,0.004,55,28
20151129,양재대로,0.053,0.004,0.8,0.008,46,29
20151129,양천구,,,,,,
20151129,영등포,0.047,0.002,0.6,0.007,56,36
20151129,영등포구,0.027,0.006,0.7,0.004,46,30
20151129,용산구,0.037,0.003,0.6,0.004,42,35
20151129,은평구,0.024,0.019,0.5,0.006,34,25
20151129,종로,0.05,0.003,0.6,0.005,48,30
20151129,종로구,0.035,0.004,0.6,0.004,38,27
20151129,중구,0.037,0.004,0.8,0.005,38,26
20151129,중랑구,0.033,0.006,0.7,0.006,38,26
